record_id,publication_year,paper_title,primary_topic,secondary_topics,review_confidence,review_note,reviewer,reviewed_at
conf:3dim:YuZCXFNA26,2026,SocialGen: Modeling Multi-Human Social Interaction with Language Models.,motion_tracking_dynamic_4d,humans_faces_hands_avatars; datasets_benchmarks_evaluation,high,"Multi-person social motion-language modeling is central, supported by the new SocialX interaction dataset and benchmark.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:FangLLZMLTZT26,2026,SPATIALGEN: Layout-Guided 3D Indoor Scene Generation.,generation_completion_editing,datasets_benchmarks_evaluation; segmentation_scene_understanding,high,"Layout-guided multimodal indoor scene generation is central, with a large synthetic dataset and explicit semantic-map output.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ChoiCKHTK26,2026,Splat-based Gradient-Domain Fusion for Seamless View Transition.,rendering_novel_views_appearance,depth_stereo_shape_from_x; registration_correspondence_matching,high,"Sparse-view novel-view synthesis is central, initialized by stereo geometry and improved through correspondence-aware gradient-domain fusion.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:YounisKC26,2026,SplatFusion: Training-Free 3D Scene Completion From Sparse Views Using Temporal Diffusion Priors and Gaussian Splatting.,reconstruction_fusion_modeling,generation_completion_editing; rendering_novel_views_appearance,high,"Sparse-view 3D scene completion/reconstruction is central, using video-diffusion priors and iterative Gaussian-splat rendering.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:AzzarelliAB26,2026,Splatography: Sparse Multi-View Dynamic Gaussian Splatting for Filmmaking Challenges.,motion_tracking_dynamic_4d,reconstruction_fusion_modeling; segmentation_scene_understanding,high,"Sparse multi-view dynamic reconstruction is central, with separate deforming foreground/background models and segmented outputs.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:FortierChouinardZMGBL26,2026,SpotLight: Shadow-Guided Object Relighting via Diffusion.,rendering_novel_views_appearance,generation_completion_editing; ar_vr_hci_applied_systems,high,"Controllable object relighting/compositing is central, driven by diffusion priors and suited to mixed-reality insertion.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LevySLB26,2026,Structurally Disentangled Feature Fields Distillation for 3D Understanding and Editing.,representations_features,segmentation_scene_understanding; generation_completion_editing,high,"A physically disentangled 3D feature-field representation is central, improving segmentation and enabling grounded editing.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:OuLLBP26,2026,Structure-Grounded Training Strategies Aid Generalization in Stereo Matching.,depth_stereo_shape_from_x,,high,Cross-domain generalization of stereo disparity/depth estimation is the sole central task.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LiangWLNGLNT26,2026,SuperGSeg: Open-Vocabulary 3D Segmentation with Structured Super-Gaussians.,segmentation_scene_understanding,representations_features; rendering_novel_views_appearance,high,"Open-vocabulary 3D segmentation is central, using structured super-Gaussian semantic/language representations with feature rendering.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:DanceecekSPB26,2026,Supervising 3D Talking Head Avatars with Analysis-by-Audio-Synthesis.,motion_tracking_dynamic_4d,humans_faces_hands_avatars; generation_completion_editing,high,"Speech-driven expressive facial animation is central, specialized to talking-head avatars and learned with diffusion generation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WeissbergWRAB26,2026,Symmetry Informative and Agnostic Feature Disentanglement for 3D Shapes.,representations_features,geometry_shape_processing; registration_correspondence_matching,high,"Symmetry-informative/agnostic shape descriptors are central, supporting shape analysis and correspondence/matching.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:TaoZTWL26,2026,Tessellation GS: Neural Mesh Gaussians for Robust Monocular Reconstruction of Dynamic Objects.,motion_tracking_dynamic_4d,reconstruction_fusion_modeling; representations_features,high,"Monocular dynamic-object reconstruction is central, using a mesh-anchored Gaussian representation and deformation priors.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LeeAKC26,2026,TexAvatars: Hybrid Texel-3D Representations for Stable Rigging of Photorealistic Gaussian Head Avatars.,humans_faces_hands_avatars,motion_tracking_dynamic_4d; representations_features,high,"Photoreal head-avatar modeling is central, with stable rigging/deformation and a hybrid texel–mesh Gaussian representation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:DoH26,2026,Text-to-3D Generation Using Jensen-Shannon Score Distillation.,generation_completion_editing,,high,Text-to-3D asset generation through a new score-distillation objective is the sole central task.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:YounesB26,2026,TextureSplat: Per-Primitive Texture Mapping for Reflective Gaussian Splatting.,rendering_novel_views_appearance,representations_features,high,"Reflective inverse rendering with Gaussian splats is central, enabled by per-primitive texture/material representation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MiekkalaBWGRSPBH26,2026,Too Tiny to See: Hazardous Obstacle Detection Dataset and Evaluation.,datasets_benchmarks_evaluation,depth_stereo_shape_from_x; sensing_acquisition_calibration,high,"A hazardous-small-obstacle dataset and modality-agnostic depth evaluation framework are central, comparing camera and LiDAR sensing.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WeberPMWEK26,2026,Toon3d: Seeing Cartoons From New Perspectives.,reconstruction_fusion_modeling,multiview_geometry_sfm_photogrammetry; depth_stereo_shape_from_x,high,"3D reconstruction from geometrically inconsistent cartoon views is central, jointly recovering cameras through deformation and monocular-depth guidance.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:YousafAAMO26,2026,Towards Enhanced Sparse-View Tomographic Reconstruction Using 3D Gaussian Splatting.,reconstruction_fusion_modeling,sensing_acquisition_calibration; representations_features,high,"Sparse-view CT volume reconstruction is central, combining tomography physics with a compact Gaussian representation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:Maquignaz26,2026,Towards Physically-Based Sky-Modeling for Image Based Lighting.,rendering_novel_views_appearance,sensing_acquisition_calibration; ar_vr_hci_applied_systems,high,"Physically faithful HDR sky/environment-map modeling for image-based lighting is central, grounded in captured illumination and user-controlled rendering.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LiGXC26,2026,TRASE: Tracking-Free 4D Segmentation and Editing.,segmentation_scene_understanding,motion_tracking_dynamic_4d; generation_completion_editing,high,"Tracking-free 4D object segmentation is central, modeling dynamic scenes and enabling direct Gaussian-scene editing.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:HeldVDHGRCGVTD26,2026,Triangle Splatting for Real-Time Radiance Field Rendering.,rendering_novel_views_appearance,representations_features,high,"Real-time radiance-field novel-view synthesis is central, using differentiably optimized triangle-splat representation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:NguyenLZGWSWK26,2026,TrueCity: Real and Simulated Urban Data for Cross-Domain 3D Scene Understanding.,datasets_benchmarks_evaluation,segmentation_scene_understanding; sensing_acquisition_calibration,high,"A synchronized real/simulated urban LiDAR benchmark is central, designed for semantic segmentation and sensor-domain-shift analysis.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SangCCMBC26,2026,TwoSquared: 4D Generation from 2D Image Pairs.,motion_tracking_dynamic_4d,generation_completion_editing; reconstruction_fusion_modeling,high,"Plausible 4D motion/deformation synthesis from two images is central, built on endpoint 3D reconstruction.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhouMHLZ26,2026,Uncertainty-Aware 3D Edge Reconstruction with Difference of Gaussians.,reconstruction_fusion_modeling,representations_features; geometry_shape_processing,high,"Multi-view 3D edge reconstruction is central, using Difference-of-Gaussians primitives and geometric uncertainty reasoning.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:HuangL26,2026,Unified Geometry and Color Compression Framework for Point Clouds via Generative Diffusion Priors.,representations_features,generation_completion_editing,high,"Unified geometry-and-color point-cloud compression is central, using a diffusion generative prior for encoding and decompression.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:RenWLYLCCL26,2026,Unigaussian: Driving Scene Reconstruction From Multiple Camera Models Via Unified Gaussian Representations.,reconstruction_fusion_modeling,rendering_novel_views_appearance; sensing_acquisition_calibration,high,"Multi-camera-model driving-scene reconstruction is central, with differentiable fisheye rendering and multimodal sensor supervision.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:GhilottiBSMBH26,2026,UniLiPs: Unified LiDAR Pseudo-Labeling with Geometry-Grounded Dynamic Scene Decomposition.,segmentation_scene_understanding,recognition_detection_retrieval; motion_tracking_dynamic_4d,high,"Automatic LiDAR semantic pseudo-labeling is central, jointly producing object boxes and decomposing moving objects through temporal geometry.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:YangZLSXFL26,2026,Unlocking the Video Prior for High-Fidelity Sparse Multi-View Image Synthesis.,rendering_novel_views_appearance,generation_completion_editing; multiview_geometry_sfm_photogrammetry,high,"Sparse multi-view image/novel-view synthesis is central, adapting video diffusion while enforcing geometric consistency.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:PolizziYCKGL26,2026,VibES: Induced Vibration for Persistent Event-Based Sensing.,sensing_acquisition_calibration,motion_tracking_dynamic_4d; reconstruction_fusion_modeling,high,"A hardware-and-algorithm system for persistent event sensing is central, using induced motion compensation and improving image reconstruction.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:PiccinelliWSAG26,2026,Video Depth Propagation.,depth_stereo_shape_from_x,motion_tracking_dynamic_4d,high,"Real-time monocular video-depth prediction is central, with flow-based temporal propagation and consistency.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:CongZWLSCWRFGWWF26,2026,VideoLifter: Lifting Videos to 3D with Fast and Efficient Hierarchical Stereo Alignment.,reconstruction_fusion_modeling,registration_correspondence_matching; multiview_geometry_sfm_photogrammetry,high,"Efficient monocular-video-to-3D reconstruction is central, using local fragment registration and hierarchical global alignment.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WangLLAMNG26,2026,Visibility-Aware Language Aggregation for Open-Vocabulary Segmentation in 3D Gaussian Splatting.,segmentation_scene_understanding,representations_features; rendering_novel_views_appearance,high,"Open-vocabulary 3D Gaussian segmentation/localization is central, with visibility-aware language representation aggregated through rendering.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhangQWC26,2026,ViSTA-SLAM: Visual SLAM with Symmetric Two-View Association.,slam_localization_mapping,multiview_geometry_sfm_photogrammetry; reconstruction_fusion_modeling,high,"Real-time monocular SLAM is central, combining two-view pose/pointmap estimation, loop closure, and dense map reconstruction.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LiHFZCGS26,2026,VoxHammer: Training-Free Precise and Coherent 3D Editing in Native 3D Space.,generation_completion_editing,datasets_benchmarks_evaluation; representations_features,high,"Native-3D localized editing is central, with a human-annotated edit benchmark and structured latent inversion representation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MonaciWW26,2026,What Does Really Matter in Image Goal Navigation?,robotics_embodied_interaction,datasets_benchmarks_evaluation; multiview_geometry_sfm_photogrammetry,high,"Image-goal navigation is central, studied through a broad controlled evaluation and analysis of emergent relative-pose estimation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhangZHLYLC26,2026,X-LRM: X-Ray Large Reconstruction Model for Extremely Sparse-View Computed Tomography Recovery in One Second.,reconstruction_fusion_modeling,datasets_benchmarks_evaluation; representations_features,high,"Extremely sparse-view CT reconstruction is central, supported by Torso-16K and an implicit X-triplane representation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SchmidH26,2026,XRefine: Attention-Guided Keypoint Match Refinement.,registration_correspondence_matching,multiview_geometry_sfm_photogrammetry; representations_features,high,"Detector-agnostic subpixel keypoint-match refinement is central, improving camera/SfM geometry through cross-attention features.",GPT-5.6 Pro expert review,2026-08-27
